MFCCs1-deviation,MFCCs1-median,MFCCs10-deviation,MFCCs10-median,MFCCs11-deviation,MFCCs11-median,MFCCs12-deviation,MFCCs12-median,MFCCs13-deviation,MFCCs13-median,MFCCs2-deviation,MFCCs2-median,MFCCs3-deviation,MFCCs3-median,MFCCs4-deviation,MFCCs4-median,MFCCs5-deviation,MFCCs5-median,MFCCs6-deviation,MFCCs6-median,MFCCs7-deviation,MFCCs7-median,MFCCs8-deviation,MFCCs8-median,MFCCs9-deviation,MFCCs9-median,category,short-term-energy-deviation,short-term-energy-median,short-term-entropy-deviation,short-term-entropy-median,spectral-centroid1-deviation,spectral-centroid1-median,spectral-centroid2-deviation,spectral-centroid2-median,spectral-entropy-deviation,spectral-entropy-median,spectral-flux-deviation,spectral-flux-median,spectral-rolloff-deviation,spectral-rolloff-median,zero-crossing-deviation,zero-crossing-median
0.085919918,0.255121805,-0.166302786,0.444797586,0.039945071,-1.151602724,0.044677946,0.132270078,0.16818379,0.026296707,-0.13844819,0.008669721,0.141460239,2.794042285,-0.088530232,0.109903498,0.079992449,0.000324641,-0.14520851,0.00012245,0.033743331,0.884615385,0.107177866,0.02467344,0.181780102,-22.54099337,0,0.204652026,0.035571688,0.072116668,0.015222635,-0.311305447,0.003976693,0.038241196,2.936726905,-0.349114326,0.124797969,0.261525464,0.549582002,-0.277846117,0.033589749,0.123272612,0.533212341
0.058126227,0.295894039,0.174995105,0.695823364,0.048398831,-0.047228807,0.165007202,0.062969074,0.033627373,0.494139726,0.004608977,0.00220357,0.008798125,3.093496048,0.001013253,0.055042091,0.048541969,0.000413871,0.018221402,1.02E-06,0.102599064,0.9005,0.001318927,0.007,0.027646533,-20.04996212,0,0.265424687,0.012256128,0.049818103,0.031724047,0.280158512,0.01016251,0.042304429,3.172549696,-0.161517726,0.019329624,0.029529659,0.544573881,-0.019879769,0.00588112,0.055051181,0.551775888
0.03943165,0.289700477,0.186641448,0.675870625,0.021696493,-0.656498034,-0.074932961,0.172284559,0.029530866,-0.430125651,-0.08051631,0.005983749,0.033594738,2.293317086,-0.271091194,0.375616861,0.033189566,0.000481384,0.058028632,0.000106702,0.026908096,0.990566038,-0.012119314,0.001088534,0.039374592,-18.98352843,0,-0.335600441,0.02323049,0.105295092,0.392079299,0.245572993,0.108294278,0.054571753,3.061434663,0.224036539,0.193492205,0.034355688,0.616434595,0.066866288,0.015419145,0.0727523,0.689110708
0.072889044,0.166766706,0.457885677,1.201353952,0.05746372,-0.193986667,0.272307494,0.239799221,0.011264217,-1.36302959,1.090090139,0.031720964,0.015866681,0.958447475,-0.100267011,0.131570629,0.0067151,0.000348777,0.089153498,0.000106377,0.063498209,0.194484761,-0.472151049,0.000634978,0.023162608,-28.04252526,0,0.174456832,0.021952104,0.229769699,0.004325056,1.062573025,0.003512706,0.143263495,2.939920063,0.047016279,0.018736147,0.059794155,0.140940553,-1.089057265,0.02891539,0.103557352,0.080234035
0.049902049,0.237258672,0.294558615,1.254398461,0.040355754,1.072485462,0.204849206,0.259190341,0.03771877,0.593128406,0.028745213,0.006894788,0.051726827,2.532414766,0.054826426,0.215859044,0.046015112,0.000204803,0.182616227,2.29E-05,0.105231582,0.575471698,0.225284277,0.0308418,0.083826156,-20.0576421,0,0.331857247,0.0567955,0.128750515,0.066276363,0.256295771,0.017794636,0.129404417,3.281079227,0.045295994,0.023191463,0.097275636,0.386713232,0.070436408,0.035907979,0.132816627,0.396298312
0.097792478,0.126711917,0.157839603,1.619235512,0.152950399,-0.347976718,-0.280733077,0.171088028,0.076916611,-0.487530933,-0.245134645,0.005325356,0.130226182,1.592698037,-0.184867496,0.200894028,0.15231781,0.000171081,0.085216937,0.000110293,0.079826738,0.294085631,-0.256605799,0.070301161,0.100786436,-23.18883216,0,0.117235934,0.014649855,0.164173572,0.005744104,0.27203775,0.005421505,0.040802408,2.624733713,-0.26536724,0.321205714,0.139174939,0.182233622,-0.003684858,0.017897942,0.084572952,0.175526125
0.080909701,0.242205384,-0.06671004,0.835513035,0.070022259,0.050257753,-0.037946996,0.40413927,0.058624208,0.491908389,0.140031621,0.006620823,0.111625842,2.501355565,-0.023365077,0.204155573,0.089579386,0.000423737,0.09406577,4.47E-05,0.081037279,0.576,0.053757658,0.028363636,0.129585405,-19.3363694,0,0.086975415,0.049472535,0.096899513,0.068288439,0.268340757,0.021600735,0.095852102,3.28558475,0.347918057,0.018615704,0.148809971,0.385192071,0.058435663,0.029348781,0.130033369,0.39687159
0.331629305,0.25753033,-0.117027964,0.557561403,0.089738426,0.542045057,0.1306217,0.668429287,0.103553959,0.273424347,0.161975948,0.009265047,0.129768022,0.534990287,0.05238947,0.132940494,0.075805297,0.000713819,0.014032032,0.00030684,0.061745119,0.097514514,0.108092642,0.012880987,0.066985013,-33.25193038,2,0.323280365,0.015466255,0.214477894,3.56E-05,0.009150301,2.41E-05,0.088677155,2.942715331,0.27162875,0.162896287,0.09915448,0.287325488,-0.191162141,0.029082814,0.087853638,0.083907837
0.04097492,0.190904916,-0.0188286,0.064814046,0.038679553,1.336480416,-0.070766249,0.047130447,0.020026116,-0.330041475,0.041533226,0.002919476,0.041479541,1.304569409,-0.044014842,0.037107851,0.068769005,0.000133369,-0.002921467,6.89E-05,0.049062567,0.290003628,-0.008037883,0.008980406,0.037073305,-18.40236529,1,-0.044320735,0.003220247,0.047535694,0.056723493,-0.301714033,0.002671481,0.075382229,2.562601861,-0.219428365,0.099755566,0.071816367,0.208310576,-0.027224598,0.003392481,0.052384638,0.097060958
0.082619589,0.273914387,0.08826967,3.407162586,0.104210222,-0.09142843,-0.015457192,0.307193355,0.115748145,0.092605578,0.064846794,0.00762192,0.112855384,3.14259318,0.034755048,0.063583612,0.104585381,0.000286823,0.073857824,7.72E-05,0.074276275,0.790638607,-0.051373785,0.052612482,0.054769121,-22.14576964,0,0.10445898,0.039564428,0.123778789,0.028202522,-0.027444714,0.028005625,0.1423145,2.839866457,-0.006387169,0.390743364,0.148409976,0.47254485,-0.150141236,0.01396878,0.150475244,0.415970962
0.043159693,0.112251414,-0.492095631,0.082284956,0.034278814,-0.878881708,-0.103472451,0.101152841,0.037606239,0.744415115,-0.255769185,0.004771525,0.03066367,1.402660302,0.103269135,0.063293255,0.043124803,0.000412363,-0.228726725,5.06E-05,0.046987791,0.218251089,0.34068401,0.000907112,0.045251902,-23.46734671,2,-0.591873941,0.010522496,0.056459606,0.023015203,0.02175155,0.004954757,0.070257355,3.202058503,0.164822172,0.041948279,0.051774135,0.173138341,0.683950269,0.003827293,0.065831984,0.185776488
0.090884712,0.194409898,-0.033895485,0.195671039,0.057171546,1.272365138,-0.131285518,0.062940621,0.049900992,-0.299700122,0.075313495,0.005108283,0.074567496,1.303695099,-0.028192548,0.12719809,0.083455354,0.000145198,-0.043985167,6.99E-05,0.030613581,0.281748911,0.008656984,0.019775036,0.035911833,-18.69005725,1,0.014805399,0.00657656,0.065937645,0.046288283,-0.244989364,0.008271881,0.080712672,2.65863881,-0.204733693,0.155141109,0.108656019,0.213081585,0.052598841,0.005647951,0.146412209,0.110440856
0.028598681,0.279257441,-0.162656586,0.998097318,0.129517855,-0.242738302,-0.045067515,0.276737334,0.03854768,0.160637889,-0.029730651,0.010684241,0.037173722,3.215580855,0.022856484,0.020369619,0.073315606,0.000223226,0.084995157,6.10E-05,0.06054402,0.892960813,0.039219999,0.025761974,0.028149548,-19.17883082,0,0.020473316,0.014882033,0.073556306,0.070651499,0.050089393,0.032406951,0.063691843,3.086732387,0.16034364,0.03563871,0.058605831,0.527514264,-0.073331958,0.005125032,0.061096529,0.526860254
0.071595967,0.196028945,0.001010613,0.361359341,0.037102889,1.195213836,-0.097155003,0.104352045,0.033876848,-0.630795473,0.030145908,0.002886981,0.066450478,1.441679942,0.011674517,0.091209235,0.053644922,0.000111272,-0.068537346,7.68E-05,0.046554446,0.326560232,-0.014535731,0.024129173,0.062050486,-18.45902498,1,-0.40284682,0.014150943,0.08968299,0.062681071,-0.235539814,0.015233356,0.073582284,2.640376608,-0.110339313,0.269033162,0.059557958,0.226813044,0.081895749,0.005133504,0.131872278,0.112073657
0.005640335,0.267110666,-0.133474821,0.243970015,0.024471188,-0.577917232,-0.097477944,0.079552617,0.042240975,-0.169622102,-0.109103337,0.006254841,0.062821781,3.134403201,-0.193288503,0.030598208,0.004789758,0.000257528,-0.089246836,2.22E-05,0.027273913,0.830914369,-0.2505465,0.038461538,0.031515537,-17.40035594,0,-0.117189071,0.003629764,0.079040182,0.264697738,-0.200618124,0.017407845,0.078855466,3.253269893,-0.131475884,0.023802605,0.062660486,0.494055897,-0.377260424,0.002816605,0.073305245,0.476588022
0.199165265,0.161666258,-0.101377919,0.623142589,0.097648024,1.263617923,-0.412657553,0.570614547,0.092936119,-1.204860567,-0.815110009,0.01569253,0.149756958,0.081656612,-0.549835185,0.052269368,0.12027313,0.001543604,-0.098151987,0.000577208,0.092527992,0.052793904,0.513447696,0.021044993,0.079286161,-25.50319643,2,-0.314556395,0.007075472,0.218978313,0.003483711,-0.158421791,0.001719169,0.092886096,3.184302958,0.467254367,0.087653848,0.164591111,0.106299249,-0.066592965,0.006413265,0.138479799,0.041591074
0.025910986,0.198030727,0.039131586,0.116587321,0.03942931,1.238797668,-0.115699492,0.061909073,0.03146224,-0.631493656,0.077277099,0.002182182,0.047530762,1.420542698,0.054169117,0.072557875,0.035786028,0.000131114,0.022353767,6.27E-05,0.036236437,0.314677068,0.019962364,0.018414369,0.041059956,-18.559877,1,-0.426128229,0.008073295,0.034299236,0.054531678,-0.262984799,0.003715092,0.03196125,2.590597449,-0.063310598,0.10593561,0.043337645,0.22376339,0.01074614,0.005101572,0.047681871,0.115021771
0.09244619,0.229699646,-0.071200525,1.328195193,0.077550571,-0.08903421,0.08260344,0.06037493,0.054990091,-0.132180436,0.049882348,0.00525527,0.103852193,2.74082838,0.095426432,0.057659642,0.061411436,0.000264321,-0.187921896,1.07E-05,0.076785613,0.562409289,-0.07299556,0.037373004,0.090571996,-22.79585836,0,-0.479995969,0.018689893,0.137679828,0.008520035,-0.017921527,0.004902081,0.104187965,2.875776882,-0.08120493,0.264985914,0.044556335,0.373094809,0.243261675,0.026739575,0.268526924,0.368898567
0.064554909,0.209416941,0.052706659,0.22815078,0.062820245,0.586591979,0.115724336,0.186571736,0.044225329,-1.406440962,0.402811079,0.0023197,0.078922988,1.263735197,0.328186886,0.1332882,0.070604701,0.000277716,0.198922668,5.13E-05,0.060662725,0.193214804,0.171531133,0.00308418,0.064718723,-21.70096376,2,0.107004241,0.012427431,0.081588364,0.036604523,-0.029036365,0.005070048,0.040666874,3.152235321,0.545475122,0.057532107,0.048556331,0.237356083,0.427023014,0.003671665,0.135548588,0.124773222
0.067147858,0.195465459,-0.030590136,0.065852264,0.060752429,1.227434509,-0.062199085,0.043912404,0.028909843,-0.593806124,0.04583623,0.000783316,0.04512617,1.404340792,0.04434182,0.10644044,0.034805366,0.000134768,0.052335307,4.39E-05,0.038884804,0.298439768,-0.014252019,0.024219884,0.03305919,-18.53798085,1,-0.463141884,0.005805515,0.057013427,0.055589781,-0.288905629,0.00207668,0.038026282,2.621010555,-0.019995615,0.053347347,0.041859346,0.22004371,0.020050817,0.005171181,0.047735767,0.116609216
0.012783029,0.285695599,-0.091197589,0.577203217,0.029221479,-0.607513799,-0.095268188,0.016949291,0.06153826,-0.175402048,-0.173480891,0.002824997,0.002947305,2.887943012,-0.150639784,0.052365469,0.038695653,0.000262384,0.117855415,8.89E-06,0.022270791,0.959724238,-0.103281459,0.000725689,0.031767223,-20.70050955,0,-0.056123356,0.022504537,0.02919225,0.04510497,-0.073899994,0.016769483,0.032147942,3.147301913,-0.080961086,0.122786691,0.092523544,0.586660459,-0.062654757,0.00460857,0.08328105,0.625589837
0.040235682,0.195527946,0.003585438,0.143618585,0.027652995,1.301430967,-0.099096847,0.038102563,0.057233522,-0.669523373,0.038292254,0.001488754,0.044326579,1.363850701,-0.017487121,0.080402109,0.0406704,0.000122815,-0.011613626,4.86E-05,0.042939128,0.300707547,-0.028086428,0.006349782,0.032868364,-18.42700717,1,-0.393225191,0.008889695,0.044726259,0.060248775,-0.262732218,0.005963599,0.061889807,2.615160372,-0.056650341,0.20283146,0.037074886,0.216797933,0.035365059,0.003799299,0.037894856,0.108399855
0.138986015,0.263379557,-0.0252308,2.757424317,0.092967633,-0.411975054,-0.009260964,0.194827646,0.105991034,-0.037279525,-0.08185784,0.014204907,0.185255283,2.960407365,-0.027070136,0.097814293,0.174479213,0.000159658,-0.184149837,0.000113957,0.1060265,0.787735849,0.073710038,0.022496372,0.06643277,-25.88909412,0,0.009300639,0.03683542,0.25395559,0.001562847,-0.010915881,0.001490456,0.136009315,2.734868155,-0.000302676,0.185415166,0.127794022,0.493881482,-0.013873007,0.032922485,0.417456552,0.505352931
0.036939679,0.280468973,-0.016392012,0.0538556,0.036030768,2.565935781,0.139124473,0.054420351,0.025049522,0.030119945,0.064161138,0.001669476,0.033775038,1.95731866,0.041727736,0.082183504,0.047171474,0.000119904,-0.072663113,1.91E-05,0.05222565,0.71679971,0.114468465,0.01006894,0.039937435,-22.71660143,2,0.62832566,0.014150943,0.03974814,0.020091643,0.138856979,0.001493897,0.043065879,3.228056653,0.197296422,0.031018743,0.05058474,0.439102207,0.087112926,0.003005682,0.038409663,0.3283291
0.04946337,0.194517479,-0.027568413,0.26856621,0.037194715,1.323664525,-0.123299101,0.045629883,0.070621714,-0.660680301,-0.027200394,0.003250929,0.050735094,1.275616176,-0.024011939,0.051075995,0.06091796,0.000159021,-0.018154633,7.95E-05,0.036578767,0.281839623,-0.061884645,0.012880987,0.068510659,-18.46863174,1,-0.369335815,0.00730225,0.077607951,0.058603799,-0.313164478,0.012908869,0.067580777,2.653967775,-0.026672433,0.189801093,0.103213104,0.214750034,0.010250244,0.003359132,0.115914643,0.106132075
0.112872014,0.286075256,-0.03228419,3.946562653,0.113637669,0.552769111,-0.063857462,0.292872463,0.057230563,0.069445811,-0.203053301,0.003249479,0.145937481,3.005196588,-0.142050007,0.130288845,0.017275909,0.00015885,-0.185263016,4.47E-05,0.049670996,0.763062409,0.014164889,0.126269956,0.065404396,-23.24421816,0,0.156047178,0.048992923,0.109593731,0.003113099,-0.094601872,0.00308674,0.096778076,2.940408439,0.100421076,0.222081893,0.032248985,0.425281763,-0.05180739,0.055340676,0.326200159,0.33079296
0.063914514,0.193554837,0.115995847,0.730930906,0.061742957,1.147562294,0.068890652,0.7188046,0.05022959,0.956721049,0.203262148,0.016440594,0.112493794,0.222171215,0.196354066,0.186210581,0.082977733,0.001840221,0.152786916,0.001330953,0.067967064,0.004716981,0.042588828,0.000544267,0.079967807,-25.29897157,2,0.558648582,0.008345428,0.098553235,0.0102753,0.519875927,0.002461223,0.091052403,3.078538508,0.55810881,0.061383638,0.106283395,0.148733825,0.296752317,0.054615144,0.166547509,0.017189768
0.086490237,0.196925471,0.027182055,0.564109249,0.051563101,1.216343612,-0.07506398,0.141565127,0.082809065,-0.622235114,0.026849291,0.006161831,0.098643995,1.274434171,-0.014122437,0.141554037,0.080320349,0.000155461,-0.049812622,0.000112041,0.036114794,0.278301887,-0.052778881,0.052158926,0.037065142,-19.02789256,1,-0.307368374,0.01777939,0.05975873,0.038917173,-0.317657209,0.016753365,0.047429651,2.314163898,-0.051643397,0.263267354,0.109147938,0.209486373,0.055632738,0.007090215,0.06715975,0.109261611
0.026151238,0.221393563,0.220972297,0.874305986,0.060542728,-0.773909711,0.086815906,0.038200149,0.039039619,-0.787305173,-0.104366264,0.002078657,0.059350818,2.637974223,-0.200920976,0.07494355,0.011573591,0.000190838,-0.084778615,5.61E-05,0.075499962,0.542089985,0.141549275,0.028301887,0.039710126,-19.22517324,0,-0.398807648,0.007984032,0.161407712,0.087557476,-0.35170438,0.029244368,0.162929038,3.191675428,0.078572647,0.064384102,0.014163251,0.344433032,0.169737527,0.014985124,0.098704358,0.320087099
0.181385905,0.194621468,-0.008505327,3.43721235,0.128157149,-0.445415863,0.107523715,0.617461683,0.136866335,-0.187133745,0.070885202,0.023582997,0.195270449,1.247189592,0.208539357,0.438445762,0.203655783,0.000344358,1.86E-16,0.000223633,0.213390185,0.17,0.256857665,0.102416667,0.134228369,-36.75649481,0,0.272930915,0.028127344,0.195737422,4.86E-07,-0.308730219,4.86E-07,0.252571003,2.674262771,0.507748113,0.242963993,0.220274239,0.211120402,-0.24728105,0.034500491,0.268178095,0.116051338
0.164132299,0.20390281,0,10.23275261,0.060793072,0,0,0.244710541,0.063686574,0,0,0.012092436,0.054058065,2.421391904,0,0.233545042,0.038782762,8.30E-05,0.01494759,4.08E-05,0.054455548,0.430666667,0.035124926,0.077583333,0.039647214,-34.91247248,0,0,0.087923994,0.097757282,1.38E-06,-0.00503987,1.38E-06,0.140255604,2.905103163,-0.064871257,0.198164587,0.194273737,0.291366745,-0.058318028,0.041195281,0.140910184,0.202475206
0.114593259,0.194018514,0.064025384,5.348392312,0.056541685,-0.284793574,0.040846391,0.625189017,0.035879351,-0.234748897,-0.041236799,0.007289276,0.160411914,2.164414809,0.084883751,0.28786722,0.065937645,0.000103217,0.037558513,2.34E-05,0.066052057,0.372416667,0.033897282,0.0555,0.093014555,-31.41606398,0,0.01327999,0.051087591,0.199103244,1.10E-05,-0.053650531,1.09E-05,0.217027027,3.060046321,0.025672018,0.109630118,0.085815807,0.256959242,-0.002759587,0.034454099,0.111389304,0.203808651
0.115728281,0.19202452,-0.020565907,6.788740935,0.053297603,-0.049576636,-0.053815523,0.175855055,0.087879359,-0.360204009,-0.049974251,0.009730129,0.079857421,2.322406142,-0.021697222,0.114257909,0.105392058,0.000105397,-0.074448082,3.72E-05,0.103371201,0.392166667,-0.10986025,0.050166667,0.081085046,-30.36590377,0,-0.084571644,0.050420868,0.173769007,1.66E-05,-0.153096282,1.66E-05,0.182041419,2.870858153,-0.183084921,0.19368949,0.238713273,0.266624022,-0.068307967,0.017005083,0.137479634,0.199099925
0.047192147,0.189193337,0.00616807,1.536987029,0.059600037,-0.122871942,-0.022196228,0.291578666,0.050882098,0.17717368,0.193751993,0.00231711,0.113842623,2.259341999,0.14069263,0.192644163,0.046609773,0.000149225,0.163157619,4.57E-05,0.095393319,0.467888244,-0.01087721,0.009071118,0.01855361,-27.74867417,0,-0.147565311,0.01777939,0.103596135,0.000119676,-0.24043004,0.000112307,0.172960034,2.439611742,-0.005934141,0.501284069,0.121895773,0.25649311,-0.191030455,0.015596555,0.359929869,0.246643687
0.010594233,0.168322612,7.51E-16,9.586232509,0.008596478,5.36E-15,-4.70E-16,0.105487044,0.00530017,3.66E-15,7.41E-16,0.029198335,0.00732303,1.630457354,-9.44E-17,0.737428889,0.007215811,8.54E-05,8.04E-16,8.54E-05,0.016119487,0.232946299,8.86E-16,0.232946299,0.006274221,-41.01021005,0,6.98E-16,0.135250363,0.019365673,1.73E-07,1.22E-15,1.66E-07,0.02293651,3.265487878,5.07E-16,0.055323957,0.049754447,0.206798708,2.93E-17,0.137227704,0.031056172,0.135250363
0.129002823,0.105083892,0.051195743,3.351346643,0.091519057,-1.093587931,0.033633704,0.531742922,0.104691972,0.264842587,0.165993464,0.008330714,0.128431501,1.413359785,0.140261449,0.115351702,0.150366605,0.000276786,0.215084639,5.18E-05,0.041766245,0.274854862,0.041764226,0.017416546,0.087662412,-24.39516967,0,-0.119623715,0.022677794,0.159453112,0.016776982,0.273578845,0.015342478,0.147815881,3.006781227,-0.023994172,0.227371203,0.281563792,0.197010056,0.38170288,0.013736391,0.364475781,0.196208273
0.145474882,0.180098466,0.139642859,7.648607392,0.077156608,-0.38850028,0.038285225,0.478188749,0.083584592,-0.410000245,0.290805846,0.00875481,0.226070215,1.784833294,0.015523971,0.405521533,0.160219844,0.000189149,-0.006470711,0.000122369,0.09907799,0.300833333,-0.020512558,0.0585,0.087257462,-36.00830199,0,-0.084118035,0.06583882,0.270033733,1.46E-06,0.202120521,1.45E-06,0.193296949,2.668648676,-0.117678608,0.388409307,0.148575255,0.26382691,0.289720472,0.013470882,0.407341204,0.132677723
0.112161658,0.16780037,0.129951914,1.989238945,0.051401538,-0.517733571,-0.047560697,0.46824476,0.133331127,-0.318787344,-0.290767812,0.008578689,0.163469745,2.050964537,-0.053275097,0.297288423,0.126929562,0.000178085,-0.169422883,9.20E-05,0.108023001,0.405025399,-0.176720797,0.03546807,0.070351233,-27.98926846,0,0.132908903,0.042634253,0.369970041,0.000190708,-0.219281279,0.000190303,0.08029733,2.563157153,0.049001676,0.340232928,0.200788005,0.260830064,-0.137277952,0.035475012,0.425952335,0.257392961
0.087263152,0.187643472,0.058146672,3.883334812,0.12006279,1.10307993,-0.107374132,0.195239518,0.070371818,-0.806201925,0.081591593,0.021911951,0.053062213,0.522576733,-0.000729588,0.217827145,0.088041907,0.000268444,-0.029189184,9.92E-05,0.071974073,0.086538462,0.028111243,0.020500726,0.065625932,-26.99230922,1,0.185670239,0.016282656,0.40176588,0.000116737,0.144624178,0.000110883,0.223386566,3.088225425,0.531619383,0.16918086,0.092874341,0.171149138,0.19338432,0.030857978,0.153156121,0.074201742
0.059216095,0.200699989,0.15422276,0.962492015,0.060657949,0.348943092,0.120459614,0.271420342,0.075722847,0.389377775,-0.05134951,0.008772864,0.021849612,2.379016357,-0.145279789,0.039158421,0.065820674,0.00011237,-0.12808816,2.16E-05,0.122900275,0.41436865,-0.027936577,0.005261248,0.079611848,-22.32748652,0,-0.105199461,0.01038643,0.183996916,0.00833554,0.065217219,0.00449433,0.073420224,3.178532954,-0.218831411,0.071920892,0.061393601,0.290358238,0.001409377,0.015615479,0.152846322,0.260749274
0.126626425,0.180856417,0.007931243,2.433958061,0.089821146,-0.886292678,0.020663752,0.220107515,0.074433566,0.395501518,0.023243596,0.003825707,0.058935871,2.526750692,-0.026536705,0.034672515,0.138597279,0.00010459,-0.039789569,4.56E-05,0.076043253,0.494013062,0.046006039,0.016418723,0.121833921,-25.85587737,0,0.008877459,0.025671263,0.112148154,0.003275499,0.079699802,0.003043586,0.163527882,2.848397737,-0.015037738,0.245004562,0.164158811,0.310849207,0.07883743,0.00972487,0.196037298,0.310005443
0.068534484,0.21870831,0.100483642,2.60570142,0.051474597,-0.666947719,0.054693877,0.333860051,0.056233306,0.295037623,0.199185182,0.009790137,0.06854774,2.500659129,0.061120802,0.264266145,0.063822896,0.000131896,0.142743783,4.47E-05,0.111969729,0.445754717,0.005890909,0.120101597,0.04892672,-26.36708998,0,0.565233894,0.010613208,0.095620806,0.001161259,0.315467718,0.001161258,0.147583575,3.108609886,0.358173121,0.197887536,0.108044546,0.34418198,0.206326769,0.02120672,0.080632493,0.310413643
0.128303019,0.073323939,0.017260946,0.42490837,0.19419132,-1.004314348,-0.121195636,0.321902161,0.026983995,-0.082977399,-0.269381944,0.007929482,0.042376821,1.050753007,-0.008466325,0.042364578,0.09495021,0.000325992,-0.230972162,0.000158466,0.047466695,0.175798258,-0.085429461,0.00308418,0.138209761,-21.90677165,0,0.217411178,0.009615385,0.088251585,0.015033324,0.039973479,0.004891159,0.279248471,2.944497103,-0.303382153,0.123646166,0.115902577,0.125062158,-0.1745045,0.008464544,0.12749022,0.120736575
0.102619439,0.12959899,0.040673196,7.654988101,0.085140558,-2.693666258,0.05956358,1.001476417,0.109795022,-0.351058215,0.136195329,0.011864112,0.092230341,2.131539773,0.019169044,0.067376843,0.098445869,0.000166203,-0.000368713,4.96E-05,0.086070637,0.407416667,0.037298939,0.02475,0.096495937,-35.5061803,0,0.048097587,0.019376615,0.126742521,2.92E-05,0.338688893,2.92E-05,0.19533571,2.818889898,0.07220403,0.272416114,0.178785988,0.264595452,0.116986265,0.008040371,0.352047772,0.267522294
0.17666044,0.181377852,-0.010059496,9.57457123,0.071135428,0.791847102,-0.075519895,0.50969387,0.077163467,-0.636970414,0.035786281,0.034965986,0.218858841,0.725999599,0,0.62869015,0.076528815,0.000297054,0.003421795,0.000167591,0.070712738,0.106416667,0.041492811,0.106416667,0.057070238,-34.52374198,0,-0.174819356,0.018751563,0.179423274,1.38E-06,-0.140606921,1.38E-06,0.140606921,2.537429291,0.087277402,0.404506649,0.176602328,0.203152505,-0.093041143,0.047597356,0.321430336,0.079923327
0.092103164,0.087125196,-0.005120613,0.578797267,0.0528413,-0.191052454,-0.127302506,0.398910784,0.066371129,-0.637792318,-0.067207682,0.011110558,0.07072738,0.793582634,-0.124301511,0.072848339,0.053317174,0.000319582,-0.171150088,5.25E-05,0.097802085,0.123367199,-0.198754815,0.00462627,0.072819071,-19.50497345,0,0.047640406,0.00576016,0.116792868,0.03408899,-0.238888033,0.012229219,0.09057662,3.250340042,0.021186993,0.04537425,0.085776887,0.101100341,-0.301843284,0.005079238,0.174517217,0.080823657
0.12468228,0.149406803,0.056261148,0.983545711,0.079280301,0.44139106,-0.02184009,0.464060397,0.090722807,0.378567779,0.005255741,0.006204423,0.082928862,2.112073507,0.058860042,0.16347432,0.079704792,0.000154467,-0.003245875,2.61E-05,0.094488366,0.440493469,-0.050291111,0.029571843,0.068037645,-21.84787308,0,0.112550247,0.044811321,0.170449962,0.015273738,-0.009918016,0.006486443,0.119000696,3.235507348,0.072242634,0.045682118,0.104060403,0.24390747,0.073562146,0.028128863,0.249282656,0.252086357
0.090687141,0.094183585,0.004306944,2.641574179,0.097208038,-1.262913911,0.121657797,0.404089328,0.038374053,0.337099958,-0.26113387,0.007528891,0.0790723,1.449563497,0.06998229,0.05925159,0.067767431,0.000372644,-0.138649776,0.000146012,0.12480653,0.300072569,0.052302532,0.002358491,0.04550589,-27.08516039,0,0.045782068,0.01079463,0.125265037,0.005719699,0.061910636,0.005706588,0.174816579,3.064559544,-0.174818527,0.144909152,0.064203496,0.219361218,-0.023532636,0.004348705,0.270642021,0.223421626
0.148533596,0.211237848,-0.013454726,6.237515167,0.050480293,0.223570499,0.132720416,0.223570499,0.106287,-0.106045453,0.096751723,0.013132751,0.117434407,1.856436872,0.052559699,0.604901037,0.090697663,0.000120802,0.048555881,4.52E-05,0.085333848,0.315916667,0.10604369,0.121083333,0.105261606,-35.06243421,0,0.105420727,0.075881323,0.106144145,6.88E-07,8.14E-16,6.81E-07,0.273128547,3.012796454,0.168633008,0.172362716,0.230172113,0.254369525,-0.261101113,0.029842351,0.268852197,0.171514293
0.320865272,0.207958538,-0.059846832,8.298692149,0.135278321,-0.97652148,-0.151616526,0.874431103,0.143820615,-0.711277767,-0.368571344,0.004496823,0.046399947,2.155728669,-0.208917242,0.42085125,0.159706138,0.000302665,0.038899569,0.000190443,0.125100103,0.425166667,-0.145635932,0.054666667,0.169785796,-33.40198851,0,0.058376022,0.021335111,0.186166942,4.61E-05,-0.154955423,4.61E-05,0.097875765,2.371337774,-0.401489663,0.225870111,0.299305205,0.310159542,0.094869249,0.034428248,0.166236532,0.285440453
0.085011495,0.272678445,0.061645823,0.175617112,0.046210365,2.441328658,0.00902432,0.11637417,0.058018738,0.636342402,0.079193392,0.002325353,0.094394514,0.413312146,0.129655315,0.079507091,0.05309431,0.00036836,0.038249898,0.000129222,0.065475192,0.023857039,-0.012803463,0.008980406,0.045834101,-30.75224001,2,0.484222523,0.00657656,0.090822734,3.13E-05,0.243181637,6.18E-06,0.065346802,3.181832304,0.156066531,0.065011203,0.076217426,0.243009817,0.103415532,0.007754555,0.083461273,0.075698476
